DataMeasurementId,DateTime,SensorId,Value,Raw,Name,EquipmentId
17053,2021-10-26 05:03:27.829,86,20.0,20.0,SetTemp-sensor,15
17054,2021-10-26 05:03:27.842,103,22.5,22.5,InletTemp-sensor,18
17055,2021-10-26 05:10:40.149,97,23.9,23.9,InletTemp-sensor,17
17056,2021-10-26 05:16:22.415,1,21.6,21.6,InletTemp-sensor,1
17057,2021-10-26 05:17:22.472,31,24.4,24.4,InletTemp-sensor,6
17058,2021-10-26 05:17:22.516,55,20.4,20.4,InletTemp-sensor,10
17059,2021-10-26 05:17:22.537,73,23.7,23.7,InletTemp-sensor,13
17060,2021-10-26 05:17:22.554,91,21.4,21.4,InletTemp-sensor,16
17061,2021-10-26 05:18:22.522,13,22.9,22.9,InletTemp-sensor,3
17062,2021-10-26 05:18:22.559,25,23.2,23.2,InletTemp-sensor,5
17063,2021-10-26 05:18:22.576,61,22.1,22.1,InletTemp-sensor,11
17064,2021-10-26 05:18:22.608,73,23.4,23.4,InletTemp-sensor,13
17065,2021-10-26 05:18:22.622,91,21.1,21.1,InletTemp-sensor,16
17066,2021-10-26 05:18:34.538,97,23.7,23.7,InletTemp-sensor,17
17067,2021-10-26 05:18:34.576,103,22.8,22.8,InletTemp-sensor,18
17068,2021-10-26 05:19:22.571,31,24.3,24.3,InletTemp-sensor,6
17069,2021-10-26 05:19:22.614,55,20.2,20.2,InletTemp-sensor,10
17070,2021-10-26 05:20:22.623,91,21.0,21.0,InletTemp-sensor,16
17071,2021-10-26 05:21:22.666,1,21.8,21.8,InletTemp-sensor,1
17072,2021-10-26 05:21:22.708,61,21.9,21.9,InletTemp-sensor,11
17073,2021-10-26 05:21:22.722,73,23.2,23.2,InletTemp-sensor,13
17074,2021-10-26 05:21:34.674,103,22.9,22.9,InletTemp-sensor,18
17075,2021-10-26 05:22:22.721,55,20.1,20.1,InletTemp-sensor,10
17076,2021-10-26 05:22:22.758,79,23.4,23.4,InletTemp-sensor,14
17077,2021-10-26 05:23:22.762,67,23.7,23.7,InletTemp-sensor,12
17078,2021-10-26 05:23:22.798,91,20.8,20.8,InletTemp-sensor,16
17079,2021-10-26 05:25:22.855,31,24.4,24.4,InletTemp-sensor,6
17080,2021-10-26 05:26:22.892,31,24.7,24.7,InletTemp-sensor,6
17081,2021-10-26 05:27:22.924,31,24.9,24.9,InletTemp-sensor,6
17082,2021-10-26 05:29:23.006,31,25.1,25.1,InletTemp-sensor,6
17083,2021-10-26 05:31:23.071,31,25.4,25.4,InletTemp-sensor,6
17084,2021-10-26 05:32:17.110,86,21.0,21.0,SetTemp-sensor,15
17085,2021-10-26 05:32:35.121,97,23.6,23.6,InletTemp-sensor,17
17086,2021-10-26 05:33:23.149,25,23.0,23.0,InletTemp-sensor,5
17087,2021-10-26 05:33:23.184,31,25.5,25.5,InletTemp-sensor,6
17088,2021-10-26 05:34:23.181,31,25.6,25.6,InletTemp-sensor,6
17089,2021-10-26 05:36:23.253,73,23.4,23.4,InletTemp-sensor,13
17090,2021-10-26 05:36:23.287,91,21.0,21.0,InletTemp-sensor,16
17091,2021-10-26 05:36:41.259,97,23.7,23.7,InletTemp-sensor,17
17092,2021-10-26 05:37:23.287,25,23.2,23.2,InletTemp-sensor,5
17093,2021-10-26 05:37:23.319,31,25.4,25.4,InletTemp-sensor,6
17094,2021-10-26 05:37:23.333,55,20.3,20.3,InletTemp-sensor,10
17095,2021-10-26 05:37:23.348,61,22.1,22.1,InletTemp-sensor,11
17096,2021-10-26 05:37:23.362,91,21.2,21.2,InletTemp-sensor,16
17097,2021-10-26 05:38:23.328,73,23.6,23.6,InletTemp-sensor,13
17098,2021-10-26 05:38:41.334,103,22.8,22.8,InletTemp-sensor,18
17099,2021-10-26 05:40:23.398,31,25.3,25.3,InletTemp-sensor,6
17100,2021-10-26 05:40:23.412,55,20.5,20.5,InletTemp-sensor,10
17101,2021-10-26 05:41:23.438,31,25.2,25.2,InletTemp-sensor,6
17102,2021-10-26 05:41:23.479,61,22.3,22.3,InletTemp-sensor,11
17103,2021-10-26 05:42:23.479,79,23.6,23.6,InletTemp-sensor,14
17104,2021-10-26 05:43:23.523,91,21.4,21.4,InletTemp-sensor,16
17105,2021-10-26 05:44:23.560,13,23.1,23.1,InletTemp-sensor,3
17106,2021-10-26 05:44:23.597,31,25.0,25.0,InletTemp-sensor,6
17107,2021-10-26 05:44:23.613,73,23.7,23.7,InletTemp-sensor,13
17108,2021-10-26 05:44:35.562,103,22.7,22.7,InletTemp-sensor,18
17109,2021-10-26 05:47:23.660,91,21.6,21.6,InletTemp-sensor,16
17110,2021-10-26 05:49:23.740,49,24.5,24.5,InletTemp-sensor,9
17111,2021-10-26 05:50:23.789,31,24.8,24.8,InletTemp-sensor,6
17112,2021-10-26 05:50:23.829,55,20.7,20.7,InletTemp-sensor,10
17113,2021-10-26 06:00:04.280,1,21.8,21.8,InletTemp-sensor,1
17114,2021-10-26 06:00:04.292,2,20.0,20.0,SetTemp-sensor,1
17115,2021-10-26 06:00:04.307,3,0.0,2,Drive-sensor,1
17117,2021-10-26 06:00:04.328,5,2.0,HEAT,Mode-sensor,1
17118,2021-10-26 06:00:04.339,7,21.9,21.9,InletTemp-sensor,2
17119,2021-10-26 06:00:04.351,8,16.0,16.0,SetTemp-sensor,2
17120,2021-10-26 06:00:04.362,9,0.0,2,Drive-sensor,2
17122,2021-10-26 06:00:04.392,11,2.0,HEAT,Mode-sensor,2
17123,2021-10-26 06:00:04.405,13,23.1,23.1,InletTemp-sensor,3
17124,2021-10-26 06:00:04.416,14,23.0,23.0,SetTemp-sensor,3
17125,2021-10-26 06:00:04.429,15,0.0,2,Drive-sensor,3
17127,2021-10-26 06:00:04.450,17,2.0,HEAT,Mode-sensor,3
17128,2021-10-26 06:00:04.460,19,22.4,22.4,InletTemp-sensor,4
17129,2021-10-26 06:00:04.471,20,20.0,20.0,SetTemp-sensor,4
17130,2021-10-26 06:00:04.481,21,0.0,2,Drive-sensor,4
17132,2021-10-26 06:00:04.501,23,2.0,HEAT,Mode-sensor,4
17133,2021-10-26 06:00:04.512,25,23.2,23.2,InletTemp-sensor,5
17134,2021-10-26 06:00:04.522,26,23.0,23.0,SetTemp-sensor,5
17135,2021-10-26 06:00:04.532,27,1.0,0,Drive-sensor,5
17137,2021-10-26 06:00:04.556,29,2.0,HEAT,Mode-sensor,5
17138,2021-10-26 06:00:04.565,31,24.8,24.8,InletTemp-sensor,6
17139,2021-10-26 06:00:04.576,32,25.0,25.0,SetTemp-sensor,6
17140,2021-10-26 06:00:04.585,33,1.0,0,Drive-sensor,6
17142,2021-10-26 06:00:04.604,35,2.0,HEAT,Mode-sensor,6
17143,2021-10-26 06:00:04.614,37,21.2,21.2,InletTemp-sensor,7
17144,2021-10-26 06:00:04.624,38,24.0,24.0,SetTemp-sensor,7
17145,2021-10-26 06:00:04.642,39,0.0,2,Drive-sensor,7
17147,2021-10-26 06:00:04.691,41,2.0,HEAT,Mode-sensor,7
17148,2021-10-26 06:00:04.706,43,23.3,23.3,InletTemp-sensor,8
17149,2021-10-26 06:00:04.723,44,25.0,25.0,SetTemp-sensor,8
17150,2021-10-26 06:00:04.745,45,0.0,2,Drive-sensor,8
17152,2021-10-26 06:00:04.766,47,2.0,HEAT,Mode-sensor,8
17153,2021-10-26 06:00:04.778,49,24.5,24.5,InletTemp-sensor,9
17154,2021-10-26 06:00:04.790,50,20.0,20.0,SetTemp-sensor,9
17155,2021-10-26 06:00:04.801,51,0.0,2,Drive-sensor,9
17157,2021-10-26 06:00:04.822,53,2.0,HEAT,Mode-sensor,9
17158,2021-10-26 06:00:04.833,55,20.7,20.7,InletTemp-sensor,10
17159,2021-10-26 06:00:04.843,56,20.0,20.0,SetTemp-sensor,10
17160,2021-10-26 06:00:04.854,57,0.0,2,Drive-sensor,10
17162,2021-10-26 06:00:04.875,59,2.0,HEAT,Mode-sensor,10
17163,2021-10-26 06:00:04.885,61,22.3,22.3,InletTemp-sensor,11
17164,2021-10-26 06:00:04.896,62,27.0,27.0,SetTemp-sensor,11
17165,2021-10-26 06:00:04.906,63,0.0,2,Drive-sensor,11
17167,2021-10-26 06:00:04.927,65,2.0,HEAT,Mode-sensor,11
17168,2021-10-26 06:00:04.938,67,23.7,23.7,InletTemp-sensor,12
17169,2021-10-26 06:00:04.950,68,19.0,19.0,SetTemp-sensor,12
17170,2021-10-26 06:00:04.960,69,1.0,0,Drive-sensor,12
17172,2021-10-26 06:00:04.980,71,2.0,HEAT,Mode-sensor,12
17173,2021-10-26 06:00:04.990,73,23.7,23.7,InletTemp-sensor,13
17174,2021-10-26 06:00:05.000,74,32.0,32.0,SetTemp-sensor,13
17175,2021-10-26 06:00:05.011,75,0.0,2,Drive-sensor,13
17177,2021-10-26 06:00:05.033,77,2.0,HEAT,Mode-sensor,13
17178,2021-10-26 06:00:05.043,79,23.6,23.6,InletTemp-sensor,14
17179,2021-10-26 06:00:05.054,80,25.0,25.0,SetTemp-sensor,14
17180,2021-10-26 06:00:05.065,81,0.0,2,Drive-sensor,14
17182,2021-10-26 06:00:05.085,83,2.0,HEAT,Mode-sensor,14
17183,2021-10-26 06:00:05.096,85,22.9,22.9,InletTemp-sensor,15
17184,2021-10-26 06:00:05.108,86,21.0,21.0,SetTemp-sensor,15
17185,2021-10-26 06:00:05.125,87,0.0,2,Drive-sensor,15
17187,2021-10-26 06:00:05.150,89,2.0,HEAT,Mode-sensor,15
17188,2021-10-26 06:00:05.168,91,21.6,21.6,InletTemp-sensor,16
17189,2021-10-26 06:00:05.178,92,25.0,25.0,SetTemp-sensor,16
17190,2021-10-26 06:00:05.189,93,0.0,2,Drive-sensor,16
17192,2021-10-26 06:00:05.210,95,2.0,HEAT,Mode-sensor,16
17193,2021-10-26 06:00:05.221,97,23.7,23.7,InletTemp-sensor,17
17194,2021-10-26 06:00:05.231,98,22.0,22.0,SetTemp-sensor,17
17195,2021-10-26 06:00:05.241,99,1.0,0,Drive-sensor,17
17197,2021-10-26 06:00:05.260,101,2.0,HEAT,Mode-sensor,17
17198,2021-10-26 06:00:05.272,103,22.7,22.7,InletTemp-sensor,18
17199,2021-10-26 06:00:05.287,104,20.0,20.0,SetTemp-sensor,18
17200,2021-10-26 06:00:05.303,105,0.0,2,Drive-sensor,18
17202,2021-10-26 06:00:05.329,107,2.0,HEAT,Mode-sensor,18
17203,2021-10-26 06:00:05.341,109,21.0,21.0,InletTemp-sensor,19
17204,2021-10-26 06:00:05.352,110,21.0,21.0,SetTemp-sensor,19
17205,2021-10-26 06:00:05.362,111,1.0,0,Drive-sensor,19
17207,2021-10-26 06:00:05.382,113,2.0,HEAT,Mode-sensor,19
17208,2021-10-26 06:02:12.254,86,20.0,20.0,SetTemp-sensor,15
17209,2021-10-26 06:02:24.263,31,24.6,24.6,InletTemp-sensor,6
17210,2021-10-26 06:02:24.298,37,21.4,21.4,InletTemp-sensor,7
17211,2021-10-26 06:14:24.730,85,22.8,22.8,InletTemp-sensor,15
17212,2021-10-26 06:25:25.159,31,24.4,24.4,InletTemp-sensor,6
17213,2021-10-26 06:26:19.186,73,23.6,23.6,InletTemp-sensor,13
17214,2021-10-26 06:26:25.187,31,24.4,24.4,InletTemp-sensor,6
17215,2021-10-26 06:26:25.229,55,20.4,20.4,InletTemp-sensor,10
17216,2021-10-26 06:26:25.242,91,21.4,21.4,InletTemp-sensor,16
17217,2021-10-26 06:27:19.226,1,21.9,21.9,InletTemp-sensor,1
17218,2021-10-26 06:27:19.259,13,22.9,22.9,InletTemp-sensor,3
17219,2021-10-26 06:27:19.273,37,21.2,21.2,InletTemp-sensor,7
17220,2021-10-26 06:27:19.299,55,20.2,20.2,InletTemp-sensor,10
17221,2021-10-26 06:27:19.317,61,22.1,22.1,InletTemp-sensor,11
17222,2021-10-26 06:27:19.333,73,23.4,23.4,InletTemp-sensor,13
17223,2021-10-26 06:27:25.225,79,23.4,23.4,InletTemp-sensor,14
17224,2021-10-26 06:27:25.259,91,21.1,21.1,InletTemp-sensor,16
17225,2021-10-26 06:27:37.239,103,22.8,22.8,InletTemp-sensor,18
17226,2021-10-26 06:28:19.265,73,23.2,23.2,InletTemp-sensor,13
17227,2021-10-26 06:29:19.302,25,23.0,23.0,InletTemp-sensor,5
17228,2021-10-26 06:29:19.335,55,20.1,20.1,InletTemp-sensor,10
17229,2021-10-26 06:29:19.350,91,21.0,21.0,InletTemp-sensor,16
17230,2021-10-26 06:29:37.319,97,23.6,23.6,InletTemp-sensor,17
17231,2021-10-26 06:29:37.351,103,22.9,22.9,InletTemp-sensor,18
17232,2021-10-26 06:31:19.369,13,22.8,22.8,InletTemp-sensor,3
17233,2021-10-26 06:31:19.405,91,20.8,20.8,InletTemp-sensor,16
17234,2021-10-26 06:32:13.402,86,21.0,21.0,SetTemp-sensor,15
17235,2021-10-26 06:32:19.411,61,21.9,21.9,InletTemp-sensor,11
17236,2021-10-26 06:33:19.454,73,23.0,23.0,InletTemp-sensor,13
17237,2021-10-26 06:34:19.483,31,24.5,24.5,InletTemp-sensor,6
17238,2021-10-26 06:34:19.509,37,21.0,21.0,InletTemp-sensor,7
17239,2021-10-26 06:35:25.525,31,24.7,24.7,InletTemp-sensor,6
17240,2021-10-26 06:36:25.551,31,24.9,24.9,InletTemp-sensor,6
17241,2021-10-26 06:38:25.643,31,25.1,25.1,InletTemp-sensor,6
17242,2021-10-26 06:38:25.681,55,19.9,19.9,InletTemp-sensor,10
17243,2021-10-26 06:40:25.711,31,25.3,25.3,InletTemp-sensor,6
17244,2021-10-26 06:41:25.741,79,23.2,23.2,InletTemp-sensor,14
17245,2021-10-26 06:41:37.746,103,23.1,23.1,InletTemp-sensor,18
17246,2021-10-26 06:42:25.776,31,25.4,25.4,InletTemp-sensor,6
17247,2021-10-26 06:44:25.859,1,22.1,22.1,InletTemp-sensor,1
17248,2021-10-26 06:44:25.902,31,25.6,25.6,InletTemp-sensor,6
17249,2021-10-26 06:44:25.920,43,23.5,23.5,InletTemp-sensor,8
17250,2021-10-26 06:46:25.954,13,22.9,22.9,InletTemp-sensor,3
17251,2021-10-26 06:46:25.993,43,23.7,23.7,InletTemp-sensor,8
17252,2021-10-26 06:46:26.010,55,20.1,20.1,InletTemp-sensor,10
17253,2021-10-26 06:46:26.025,61,22.1,22.1,InletTemp-sensor,11
17254,2021-10-26 06:46:26.041,73,23.3,23.3,InletTemp-sensor,13
17255,2021-10-26 06:46:26.059,91,21.0,21.0,InletTemp-sensor,16
17256,2021-10-26 06:46:37.964,103,22.8,22.8,InletTemp-sensor,18
17257,2021-10-26 06:47:25.978,37,21.2,21.2,InletTemp-sensor,7
17258,2021-10-26 06:47:26.017,79,23.4,23.4,InletTemp-sensor,14
17259,2021-10-26 06:48:20.011,25,23.2,23.2,InletTemp-sensor,5
17260,2021-10-26 06:48:20.052,73,23.6,23.6,InletTemp-sensor,13
17261,2021-10-26 06:48:26.018,55,20.3,20.3,InletTemp-sensor,10
17262,2021-10-26 06:48:26.060,91,21.3,21.3,InletTemp-sensor,16
17263,2021-10-26 06:49:26.058,31,25.4,25.4,InletTemp-sensor,6
17264,2021-10-26 06:49:38.061,97,23.7,23.7,InletTemp-sensor,17
17265,2021-10-26 06:50:20.094,61,22.3,22.3,InletTemp-sensor,11
17266,2021-10-26 06:50:26.102,43,23.8,23.8,InletTemp-sensor,8
17267,2021-10-26 06:54:20.243,91,21.5,21.5,InletTemp-sensor,16
17268,2021-10-26 06:56:20.318,13,23.1,23.1,InletTemp-sensor,3
17269,2021-10-26 06:56:20.358,61,22.5,22.5,InletTemp-sensor,11
17270,2021-10-26 06:58:20.399,31,25.3,25.3,InletTemp-sensor,6
17271,2021-10-26 06:58:20.437,43,24.0,24.0,InletTemp-sensor,8
17272,2021-10-26 06:58:20.450,49,24.7,24.7,InletTemp-sensor,9
17273,2021-10-26 06:58:20.463,73,23.7,23.7,InletTemp-sensor,13
17274,2021-10-26 07:00:20.461,73,23.6,23.6,InletTemp-sensor,13
17275,2021-10-26 07:02:14.541,86,20.0,20.0,SetTemp-sensor,15
17276,2021-10-26 07:02:20.542,55,20.5,20.5,InletTemp-sensor,10
17277,2021-10-26 07:02:20.580,73,23.7,23.7,InletTemp-sensor,13
17278,2021-10-26 07:03:20.592,55,20.4,20.4,InletTemp-sensor,10
17279,2021-10-26 07:04:20.616,1,21.9,21.9,InletTemp-sensor,1
17280,2021-10-26 07:05:38.662,103,22.7,22.7,InletTemp-sensor,18
17281,2021-10-26 07:06:26.687,55,20.5,20.5,InletTemp-sensor,10
17282,2021-10-26 07:07:26.720,31,25.2,25.2,InletTemp-sensor,6
17283,2021-10-26 07:09:26.802,55,20.4,20.4,InletTemp-sensor,10
17284,2021-10-26 07:11:26.867,55,20.5,20.5,InletTemp-sensor,10
17285,2021-10-26 07:13:26.947,43,23.8,23.8,InletTemp-sensor,8
17286,2021-10-26 07:15:27.013,37,21.4,21.4,InletTemp-sensor,7
17287,2021-10-26 07:17:21.088,55,20.4,20.4,InletTemp-sensor,10
17288,2021-10-26 07:18:21.123,31,25.0,25.0,InletTemp-sensor,6
17289,2021-10-26 07:19:21.175,55,20.5,20.5,InletTemp-sensor,10
17290,2021-10-26 07:20:21.215,1,21.8,21.8,InletTemp-sensor,1
17291,2021-10-26 07:21:21.264,55,20.4,20.4,InletTemp-sensor,10
17292,2021-10-26 07:22:39.320,103,22.8,22.8,InletTemp-sensor,18
17293,2021-10-26 07:23:21.347,43,23.7,23.7,InletTemp-sensor,8
17294,2021-10-26 07:23:39.361,103,22.7,22.7,InletTemp-sensor,18
17295,2021-10-26 07:25:21.406,55,20.5,20.5,InletTemp-sensor,10
17296,2021-10-26 07:25:39.415,103,22.8,22.8,InletTemp-sensor,18
17297,2021-10-26 07:26:21.441,55,20.4,20.4,InletTemp-sensor,10
17298,2021-10-26 07:29:21.541,55,20.6,20.6,InletTemp-sensor,10
17299,2021-10-26 07:30:21.581,55,20.8,20.8,InletTemp-sensor,10
17300,2021-10-26 07:31:21.612,73,23.9,23.9,InletTemp-sensor,13
17301,2021-10-26 07:32:15.639,86,21.0,21.0,SetTemp-sensor,15
17302,2021-10-26 07:32:21.749,67,23.8,23.8,InletTemp-sensor,12
17303,2021-10-26 07:33:21.690,31,24.8,24.8,InletTemp-sensor,6
17304,2021-10-26 07:33:21.725,43,23.5,23.5,InletTemp-sensor,8
17305,2021-10-26 07:34:21.732,55,20.6,20.6,InletTemp-sensor,10
17306,2021-10-26 07:34:27.733,43,23.3,23.3,InletTemp-sensor,8
17307,2021-10-26 07:35:27.770,91,21.3,21.3,InletTemp-sensor,16
17308,2021-10-26 07:37:21.852,43,23.5,23.5,InletTemp-sensor,8
17309,2021-10-26 07:38:21.891,91,21.5,21.5,InletTemp-sensor,16
17310,2021-10-26 07:39:21.930,55,20.8,20.8,InletTemp-sensor,10
17311,2021-10-26 07:41:22.006,73,24.1,24.1,InletTemp-sensor,13
17312,2021-10-26 07:42:22.039,43,23.7,23.7,InletTemp-sensor,8
17313,2021-10-26 07:43:22.089,61,22.7,22.7,InletTemp-sensor,11
17314,2021-10-26 07:44:22.118,37,21.6,21.6,InletTemp-sensor,7
17315,2021-10-26 07:45:40.174,103,22.7,22.7,InletTemp-sensor,18
17316,2021-10-26 07:46:22.213,43,23.8,23.8,InletTemp-sensor,8
17317,2021-10-26 07:47:22.253,25,23.4,23.4,InletTemp-sensor,5
17318,2021-10-26 07:47:40.264,103,22.8,22.8,InletTemp-sensor,18
17319,2021-10-26 07:48:22.290,13,22.9,22.9,InletTemp-sensor,3
17320,2021-10-26 07:49:22.329,49,24.9,24.9,InletTemp-sensor,9
17321,2021-10-26 07:54:22.514,1,21.6,21.6,InletTemp-sensor,1
17322,2021-10-26 07:55:10.551,105,1.0,0,Drive-sensor,18
17323,2021-10-26 07:55:22.565,43,24.0,24.0,InletTemp-sensor,8
17324,2021-10-26 07:55:22.600,91,21.3,21.3,InletTemp-sensor,16
17325,2021-10-26 07:57:22.643,61,22.8,22.8,InletTemp-sensor,11
17326,2021-10-26 07:58:22.685,61,22.7,22.7,InletTemp-sensor,11
17327,2021-10-26 07:59:22.726,31,24.6,24.6,InletTemp-sensor,6
17328,2021-10-26 08:00:22.773,43,23.8,23.8,InletTemp-sensor,8
17329,2021-10-26 08:00:22.807,55,20.6,20.6,InletTemp-sensor,10
17330,2021-10-26 08:01:22.810,25,23.2,23.2,InletTemp-sensor,5
17331,2021-10-26 08:01:22.844,61,22.5,22.5,InletTemp-sensor,11
17332,2021-10-26 08:01:22.861,91,21.5,21.5,InletTemp-sensor,16
17333,2021-10-26 08:02:16.849,86,20.0,20.0,SetTemp-sensor,15
17334,2021-10-26 08:02:34.859,103,22.9,22.9,InletTemp-sensor,18
17335,2021-10-26 08:05:22.957,55,20.4,20.4,InletTemp-sensor,10
17336,2021-10-26 08:05:23.004,91,21.3,21.3,InletTemp-sensor,16
17337,2021-10-26 08:06:22.994,55,20.5,20.5,InletTemp-sensor,10
17338,2021-10-26 08:06:23.036,91,21.5,21.5,InletTemp-sensor,16
17339,2021-10-26 08:07:23.033,55,20.4,20.4,InletTemp-sensor,10
17340,2021-10-26 08:07:41.038,97,23.9,23.9,InletTemp-sensor,17
17341,2021-10-26 08:09:23.105,55,20.5,20.5,InletTemp-sensor,10
17342,2021-10-26 08:09:23.140,91,21.1,21.1,InletTemp-sensor,16
17343,2021-10-26 08:11:23.192,1,21.4,21.4,InletTemp-sensor,1
17344,2021-10-26 08:11:23.233,55,20.4,20.4,InletTemp-sensor,10
17345,2021-10-26 08:12:23.238,55,20.5,20.5,InletTemp-sensor,10
17346,2021-10-26 08:12:23.274,73,23.9,23.9,InletTemp-sensor,13
17347,2021-10-26 08:12:23.290,91,21.0,21.0,InletTemp-sensor,16
17348,2021-10-26 08:13:23.277,43,23.7,23.7,InletTemp-sensor,8
17349,2021-10-26 08:13:23.312,49,24.5,24.5,InletTemp-sensor,9
17350,2021-10-26 08:13:23.328,55,20.7,20.7,InletTemp-sensor,10
17351,2021-10-26 08:13:23.340,73,24.1,24.1,InletTemp-sensor,13
17352,2021-10-26 08:13:23.356,85,22.9,22.9,InletTemp-sensor,15
17353,2021-10-26 08:14:23.317,13,23.1,23.1,InletTemp-sensor,3
17354,2021-10-26 08:14:23.356,49,24.1,24.1,InletTemp-sensor,9
17355,2021-10-26 08:14:23.369,61,22.7,22.7,InletTemp-sensor,11
17356,2021-10-26 08:15:23.350,31,24.4,24.4,InletTemp-sensor,6
17357,2021-10-26 08:15:23.367,49,23.4,23.4,InletTemp-sensor,9
17358,2021-10-26 08:15:23.383,91,21.1,21.1,InletTemp-sensor,16
17359,2021-10-26 08:15:29.356,21,1.0,0,Drive-sensor,4
17360,2021-10-26 08:15:35.357,21,0.0,2,Drive-sensor,4
17361,2021-10-26 08:15:41.358,21,1.0,0,Drive-sensor,4
17362,2021-10-26 08:16:23.389,19,22.6,22.6,InletTemp-sensor,4
17363,2021-10-26 08:16:23.430,43,23.5,23.5,InletTemp-sensor,8
17364,2021-10-26 08:16:23.446,49,22.6,22.6,InletTemp-sensor,9
17365,2021-10-26 08:16:23.461,55,20.1,20.1,InletTemp-sensor,10
17366,2021-10-26 08:16:23.478,61,22.5,22.5,InletTemp-sensor,11
17367,2021-10-26 08:16:23.494,91,21.0,21.0,InletTemp-sensor,16
17368,2021-10-26 08:17:23.431,31,24.3,24.3,InletTemp-sensor,6
17369,2021-10-26 08:17:23.466,37,21.4,21.4,InletTemp-sensor,7
17370,2021-10-26 08:17:23.480,49,21.9,21.9,InletTemp-sensor,9
17371,2021-10-26 08:17:23.494,73,23.9,23.9,InletTemp-sensor,13
17372,2021-10-26 08:17:23.510,85,22.6,22.6,InletTemp-sensor,15
17373,2021-10-26 08:17:23.525,91,20.8,20.8,InletTemp-sensor,16
17374,2021-10-26 08:17:29.434,20,24.0,24.0,SetTemp-sensor,4
17375,2021-10-26 08:17:35.440,97,23.7,23.7,InletTemp-sensor,17
17376,2021-10-26 08:17:35.484,103,23.1,23.1,InletTemp-sensor,18
17377,2021-10-26 08:18:23.466,19,22.8,22.8,InletTemp-sensor,4
17378,2021-10-26 08:18:23.499,43,23.3,23.3,InletTemp-sensor,8
17379,2021-10-26 08:18:23.515,49,21.6,21.6,InletTemp-sensor,9
17380,2021-10-26 08:18:23.532,55,19.9,19.9,InletTemp-sensor,10
17381,2021-10-26 08:18:23.548,61,22.3,22.3,InletTemp-sensor,11
17382,2021-10-26 08:18:23.569,85,22.4,22.4,InletTemp-sensor,15
17383,2021-10-26 08:19:23.501,7,21.8,21.8,InletTemp-sensor,2
17384,2021-10-26 08:19:23.525,13,22.9,22.9,InletTemp-sensor,3
17385,2021-10-26 08:19:23.538,25,23.0,23.0,InletTemp-sensor,5
17386,2021-10-26 08:19:23.553,73,23.7,23.7,InletTemp-sensor,13
17387,2021-10-26 08:19:23.569,85,21.9,21.9,InletTemp-sensor,15
17388,2021-10-26 08:20:23.551,49,21.4,21.4,InletTemp-sensor,9
17389,2021-10-26 08:20:23.590,67,23.7,23.7,InletTemp-sensor,12
17390,2021-10-26 08:20:23.604,85,21.8,21.8,InletTemp-sensor,15
17391,2021-10-26 08:21:23.584,19,22.7,22.7,InletTemp-sensor,4
17392,2021-10-26 08:21:23.619,49,21.1,21.1,InletTemp-sensor,9
17393,2021-10-26 08:21:23.638,55,19.7,19.7,InletTemp-sensor,10
17394,2021-10-26 08:21:23.655,91,20.6,20.6,InletTemp-sensor,16
17395,2021-10-26 08:22:23.624,43,23.1,23.1,InletTemp-sensor,8
17396,2021-10-26 08:22:23.660,49,20.9,20.9,InletTemp-sensor,9
17397,2021-10-26 08:22:23.676,79,23.2,23.2,InletTemp-sensor,14
17398,2021-10-26 08:22:35.635,103,23.3,23.3,InletTemp-sensor,18
17399,2021-10-26 08:23:23.675,67,23.5,23.5,InletTemp-sensor,12
17400,2021-10-26 08:24:23.714,19,22.8,22.8,InletTemp-sensor,4
17401,2021-10-26 08:25:23.752,31,24.5,24.5,InletTemp-sensor,6
17402,2021-10-26 08:25:23.788,67,23.3,23.3,InletTemp-sensor,12
17403,2021-10-26 08:25:23.805,85,21.6,21.6,InletTemp-sensor,15
17404,2021-10-26 08:26:23.785,19,22.9,22.9,InletTemp-sensor,4
17405,2021-10-26 08:26:23.824,49,20.6,20.6,InletTemp-sensor,9
17406,2021-10-26 08:26:23.841,91,20.4,20.4,InletTemp-sensor,16
17407,2021-10-26 08:27:23.823,31,24.7,24.7,InletTemp-sensor,6
17408,2021-10-26 08:27:23.858,67,23.6,23.6,InletTemp-sensor,12
17409,2021-10-26 08:28:17.857,20,23.0,23.0,SetTemp-sensor,4
17410,2021-10-26 08:28:23.857,19,23.7,23.7,InletTemp-sensor,4
17411,2021-10-26 08:29:05.885,20,24.0,24.0,SetTemp-sensor,4
17412,2021-10-26 08:29:23.900,19,24.0,24.0,InletTemp-sensor,4
17413,2021-10-26 08:29:23.936,31,24.9,24.9,InletTemp-sensor,6
17414,2021-10-26 08:29:23.950,73,23.6,23.6,InletTemp-sensor,13
17415,2021-10-26 08:29:23.965,85,21.8,21.8,InletTemp-sensor,15
17416,2021-10-26 08:30:23.938,1,21.7,21.7,InletTemp-sensor,1
17417,2021-10-26 08:30:23.980,13,22.8,22.8,InletTemp-sensor,3
17418,2021-10-26 08:30:23.996,37,21.2,21.2,InletTemp-sensor,7
17419,2021-10-26 08:30:35.941,97,23.9,23.9,InletTemp-sensor,17
17420,2021-10-26 08:31:23.975,1,21.9,21.9,InletTemp-sensor,1
17421,2021-10-26 08:31:24.013,19,23.8,23.8,InletTemp-sensor,4
17422,2021-10-26 08:31:24.030,31,25.1,25.1,InletTemp-sensor,6
